"id","time","earnings","age","agesq","school","ethblack","urban","regne","regnc","regw","regs","asvabc"
2208,16,11.0000009536743,34,1156,12,1,0,0,0,0,1,45.25
2209,16,13.1800012588501,32,1024,13,1,0,0,0,0,1,39
2210,16,9.61999797821045,31,961,12,1,0,0,0,0,1,38.75
2211,16,10.979998588562,35,1225,12,1,0,0,0,0,1,40
2212,16,7.8899998664856,32,1024,12,1,0,0,0,0,1,37.25
2213,16,10.0000009536743,31,961,11,1,0,0,0,0,1,35.5
2214,16,7.44000005722046,32,1024,12,1,0,0,0,0,1,44.75
2215,16,10.0000009536743,35,1225,12,0,0,0,0,0,1,56.5
2218,16,16.8699989318848,31,961,16,0,1,0,0,0,1,53
2219,16,10.4600009918213,33,1089,12,0,0,0,0,0,1,51
2222,16,10.870002746582,38,1444,16,0,1,0,0,0,1,62.75
2223,16,21.6299953460693,33,1089,12,0,0,0,0,0,1,49.25
2225,16,17.8000030517578,34,1156,12,1,0,0,0,0,1,38.25
2227,16,11.0000009536743,36,1296,12,0,0,0,0,0,1,44.75
2228,16,10.0900011062622,35,1225,13,0,0,0,0,0,1,40.5
2230,16,16.7499961853027,31,961,16,0,0,0,0,0,1,56.5
2232,16,8.76000213623047,31,961,12,0,0,0,0,0,1,48
2233,16,20.1900024414062,31,961,16,0,1,0,0,0,1,46.25
2234,16,20.1999988555908,34,1156,16,0,0,0,0,0,1,47.75
2235,16,11.8499984741211,35,1225,15,0,1,0,0,0,1,51
2236,16,16.730001449585,33,1089,16,0,0,0,0,0,1,49.5
2237,16,17.5200042724609,35,1225,18,0,1,0,0,0,1,60.75
2238,16,15.3800010681152,33,1089,16,0,0,0,0,0,1,61
2242,16,17.0600032806396,38,1444,15,0,0,0,0,0,1,52.25
2246,16,6.75000047683716,36,1296,13,0,0,0,0,0,1,55.5
2248,16,6.9200005531311,38,1444,12,0,0,0,0,0,1,55.75
2249,16,9.20000076293945,32,1024,12,0,1,0,0,0,1,32.5
2251,16,9.6800012588501,34,1156,9,1,0,0,0,0,1,34.5
2252,16,6.25000047683716,35,1225,9,1,0,0,0,0,1,33.5
2257,16,7.42999839782715,33,1089,13,1,1,0,0,0,1,40.75
2258,16,5.48000049591064,32,1024,11,1,1,0,0,0,1,27.5
2261,16,11.2500009536743,32,1024,10,0,1,0,0,0,1,35.25
2263,16,14.4200038909912,33,1089,15,1,1,0,0,0,1,51
2264,16,8.35000038146973,36,1296,12,1,1,0,0,0,1,47.75
2266,16,5.00000047683716,31,961,12,1,1,0,0,0,1,31.75
2267,16,5.00000047683716,36,1296,10,1,1,0,0,0,1,33.25
2268,16,6.00000047683716,33,1089,12,1,1,0,0,0,1,40
2270,16,9.75000286102295,36,1296,12,1,1,0,0,0,1,39.75
2274,16,9.20000076293945,33,1089,6,0,1,0,0,0,1,34.25
2275,16,6.99999952316284,31,961,12,0,1,0,0,0,1,42.75
2277,16,22.0199947357178,32,1024,16,0,1,0,0,0,1,61.25
2278,16,16.8199977874756,36,1296,15,0,1,0,0,0,1,60
2281,16,6.00000047683716,38,1444,12,0,1,0,0,0,1,38
2283,16,12.350001335144,38,1444,12,0,1,0,0,0,1,52.5
2285,16,20.2400016784668,38,1444,20,0,1,0,0,0,1,59
2290,16,21.5099945068359,32,1024,17,0,1,0,0,0,1,61.5
2291,16,22.8800048828125,31,961,16,0,1,0,0,0,1,61.75
2297,16,9.30000019073486,39,1521,10,0,1,0,0,0,1,54.25
2298,16,40.8600044250488,36,1296,16,0,1,0,0,0,1,62.5
2299,16,12.3000001907349,38,1444,16,0,1,0,0,0,1,63
2300,16,29.7999992370605,37,1369,16,0,1,0,0,0,1,58.75
2302,16,23.0700016021729,34,1156,17,0,0,0,0,0,1,59.75
2305,16,15.3800010681152,32,1024,10,0,1,0,0,0,1,30.5
2306,16,11.0000009536743,34,1156,9,0,1,0,0,0,1,36.75
2308,16,6.50000143051147,32,1024,7,0,1,0,0,0,1,45
2310,16,9.60999870300293,32,1024,13,1,1,0,0,0,1,42
2313,16,7.13999891281128,35,1225,12,0,1,0,0,0,1,50.5
2316,16,12.9800024032593,32,1024,12,0,1,0,0,0,1,37.25
2317,16,10.0000009536743,34,1156,13,0,1,0,0,0,1,50.75
2322,16,14.4200038909912,34,1156,12,0,1,0,0,0,1,55
2324,16,9.60999870300293,34,1156,16,0,1,0,0,0,1,54.25
2330,16,18.2599983215332,33,1089,14,0,1,0,0,0,1,53.75
2331,16,23.9399948120117,33,1089,17,0,1,0,1,0,0,63
2332,16,9.00000095367432,36,1296,15,0,1,0,0,0,1,58
2333,16,10.0300006866455,39,1521,13,0,1,0,0,0,1,52.25
2335,16,20.0000019073486,38,1444,13,0,1,0,0,0,1,60.25
2339,16,41.4099960327148,36,1296,19,0,1,0,0,0,1,63.75
2341,16,17.899995803833,35,1225,14,0,0,0,0,0,1,60
2342,16,6.40000009536743,34,1156,12,0,1,0,0,0,1,46.75
2344,16,17.620002746582,33,1089,14,0,1,0,0,0,1,36.5
2348,16,4.50000047683716,36,1296,10,1,1,0,0,0,1,31.5
2351,16,6.95000076293945,35,1225,12,1,1,0,0,0,1,42.25
2352,16,6.95000076293945,32,1024,10,1,1,1,0,0,0,31.75
2353,16,11.1000022888184,32,1024,15,1,1,0,0,0,1,35.75
2354,16,6.40000009536743,36,1296,9,1,1,0,0,0,1,38.75
2356,16,4.60000038146973,32,1024,10,1,1,0,0,0,1,36.25
2362,16,9.00000095367432,36,1296,13,1,1,0,0,0,1,41.75
2365,16,11.3000011444092,33,1089,12,0,0,0,0,0,1,46.5
2369,16,18.129997253418,38,1444,18,0,1,0,0,0,1,54.5
2370,16,9.60999870300293,37,1369,14,0,1,1,0,0,0,56.5
2372,16,15.209997177124,31,961,16,0,1,0,0,1,0,59.5
2377,16,13.9999990463257,33,1089,12,0,1,0,0,1,0,40
2381,16,8.50000095367432,35,1225,12,0,1,0,0,0,1,48.25
2391,16,15.3800010681152,38,1444,12,0,1,0,0,1,0,49.75
2392,16,12.0000009536743,35,1225,11,0,1,0,0,1,0,41
2393,16,37.7900123596191,33,1089,12,0,1,0,0,1,0,50.75
2402,16,8.39999866485596,37,1369,12,0,1,0,0,1,0,53.75
2407,16,12.0000009536743,37,1369,13,0,1,0,0,1,0,50.75
2409,16,12.2500028610229,34,1156,12,0,1,0,0,1,0,50.5
2415,16,17.1999969482422,34,1156,14,0,1,0,0,0,1,60.25
2419,16,14.9500026702881,33,1089,10,0,1,0,0,0,1,39.5
2421,16,6.75000047683716,36,1296,12,0,0,0,1,0,0,49.75
2436,16,6.99999952316284,36,1296,12,0,0,0,1,0,0,48.75
2438,16,16.1499996185303,34,1156,17,0,1,0,1,0,0,59.5
2442,16,24.5000057220459,37,1369,18,0,1,0,1,0,0,52.75
2444,16,21.1500053405762,31,961,16,0,1,0,1,0,0,48.5
2447,16,10.5200004577637,37,1369,13,0,0,0,1,0,0,50.75
2449,16,12.0000009536743,37,1369,12,0,1,0,1,0,0,37.75
2450,16,5.6800012588501,36,1296,12,0,0,0,0,0,1,50
2451,16,10.0000009536743,36,1296,12,0,1,0,1,0,0,57
2452,16,8.66000080108643,35,1225,12,0,1,0,1,0,0,47
2460,16,8.00000095367432,36,1296,12,0,0,0,1,0,0,50
2461,16,25.9800033569336,34,1156,17,0,1,0,1,0,0,49
2465,16,17.4400043487549,33,1089,19,0,0,0,1,0,0,62.5
2466,16,11.5300025939941,33,1089,10,0,1,0,1,0,0,39.5
2469,16,14.1000022888184,35,1225,16,0,0,0,1,0,0,46
2470,16,19.2299995422363,33,1089,12,0,0,0,1,0,0,53.75
2474,16,23.0700016021729,37,1369,14,0,0,0,1,0,0,61.75
2475,16,16.8199977874756,33,1089,12,0,0,0,1,0,0,54
2477,16,13.5000009536743,31,961,15,0,0,0,1,0,0,50.25
2478,16,12.1700000762939,35,1225,12,0,0,1,0,0,0,50.75
2481,16,6.50000143051147,36,1296,8,0,0,0,0,0,1,44
2482,16,5.00000047683716,35,1225,8,0,0,0,0,0,1,41
2483,16,7.20000076293945,38,1444,12,0,0,0,1,0,0,40.5
2484,16,7.20000076293945,32,1024,12,0,0,0,1,0,0,49.75
2485,16,6.50000143051147,31,961,11,0,0,0,1,0,0,42
2489,16,10.8499975204468,37,1369,13,0,1,0,1,0,0,54.75
2491,16,16.0200023651123,33,1089,16,0,0,0,1,0,0,52
2493,16,6.99999952316284,32,1024,12,0,1,0,1,0,0,53.25
2494,16,19.6500015258789,39,1521,16,0,0,0,1,0,0,60.75
2497,16,16.0200023651123,32,1024,12,0,0,0,1,0,0,55
2502,16,24.0300045013428,33,1089,16,0,1,0,0,0,1,61.25
2504,16,6.85000038146973,35,1225,12,0,0,0,1,0,0,54.5
2506,16,15.6999998092651,33,1089,12,0,1,0,1,0,0,54
2507,16,11.0000009536743,37,1369,12,0,0,0,1,0,0,42.75
2508,16,19.7099952697754,37,1369,14,0,0,0,1,0,0,62.75
2510,16,8.00000095367432,32,1024,14,0,1,0,1,0,0,55.75
2514,16,8.66000080108643,36,1296,17,0,1,0,1,0,0,59.75
2516,16,12.9800024032593,33,1089,12,0,0,0,1,0,0,55.25
2517,16,14.2799978256226,32,1024,12,0,1,0,1,0,0,58.75
2520,16,24.0300045013428,33,1089,18,0,1,0,1,0,0,60.5
2525,16,5.6200008392334,36,1296,12,0,0,0,1,0,0,47
2527,16,6.99999952316284,31,961,12,0,1,0,1,0,0,36.25
2530,16,5.50000047683716,31,961,12,0,0,0,1,0,0,39.5
2532,16,7.69000053405762,35,1225,16,0,0,0,1,0,0,58.25
2534,16,39.0600128173828,36,1296,19,0,1,0,1,0,0,60.5
2540,16,9.20000076293945,34,1156,12,0,1,0,1,0,0,43.5
2541,16,21.1500053405762,34,1156,12,0,0,0,1,0,0,61.75
2544,16,26.9200019836426,36,1296,16,0,1,0,1,0,0,48.5
2546,16,7.50000047683716,31,961,12,0,1,0,1,0,0,38.75
2549,16,10.9600009918213,37,1369,18,0,0,0,1,0,0,61.25
2550,16,13.0500001907349,36,1296,16,0,1,0,1,0,0,56.5
2553,16,9.1299991607666,35,1225,12,0,1,0,0,1,0,56.75
2556,16,7.25,35,1225,12,0,0,0,1,0,0,56.5
2566,16,10.0000009536743,35,1225,14,0,1,0,1,0,0,57
2570,16,7.84999990463257,33,1089,16,0,0,0,1,0,0,57.75
2571,16,11.2500009536743,32,1024,16,0,1,0,0,0,1,56
2572,16,21.1500053405762,34,1156,16,0,1,0,1,0,0,54.75
2573,16,8.60999774932861,37,1369,16,0,0,0,1,0,0,60.75
2574,16,14.4200038909912,34,1156,12,0,1,0,1,0,0,48.5
2578,16,8.66000080108643,34,1156,12,0,0,0,1,0,0,38.25
2581,16,8.00000095367432,33,1089,12,0,0,0,0,0,1,51
2585,16,9.51999855041504,36,1296,13,0,0,0,0,0,1,50.5
2589,16,35.5700035095215,32,1024,20,0,1,1,0,0,0,60.75
2590,16,23.0700016021729,35,1225,16,0,1,0,0,0,1,58.25
2592,16,8.82999992370605,32,1024,12,0,0,0,0,0,1,47
2593,16,7.55999946594238,33,1089,15,0,0,0,0,0,1,34
2594,16,11.1000022888184,33,1089,12,0,0,0,0,0,1,48.5
2595,16,11.1000022888184,36,1296,12,0,0,0,0,0,1,40.5
2598,16,9.10000038146973,31,961,12,0,0,0,0,0,1,33.75
2603,16,14.4200038909912,34,1156,19,0,0,0,0,0,1,57
2604,16,14.3299961090088,32,1024,12,0,0,0,0,0,1,52.5
2605,16,18.0000019073486,35,1225,12,0,1,0,0,0,1,40.75
2607,16,13.1300010681152,35,1225,16,0,0,0,0,0,1,62.75
2611,16,19.2299995422363,33,1089,16,0,0,0,0,0,1,53.75
2613,16,18.0000019073486,37,1369,12,0,0,0,0,0,1,61.25
2615,16,5.79999923706055,31,961,12,0,1,0,0,0,1,52.5
2616,16,22.0300045013428,37,1369,14,0,1,0,0,0,1,58
2624,16,11.5300025939941,37,1369,16,0,0,0,0,0,1,63.25
2627,16,7.50000047683716,31,961,14,0,0,0,0,0,1,43.75
2629,16,7.50000047683716,34,1156,12,0,0,0,0,0,1,54
2630,16,26.9200019836426,32,1024,17,0,1,0,0,1,0,56
2632,16,9.00000095367432,31,961,12,0,0,0,0,0,1,48
2635,16,15.1100015640259,38,1444,12,0,0,0,0,0,1,50.5
2636,16,9.9399995803833,36,1296,18,0,0,0,0,0,1,52.25
2637,16,15.6599998474121,35,1225,16,0,0,0,0,0,1,62.75
2638,16,14.4200038909912,32,1024,16,0,1,0,0,0,1,49
2639,16,8.74999904632568,36,1296,10,0,0,0,0,0,1,43.5
2684,16,8.40999889373779,37,1369,16,0,1,0,1,0,0,59.25
2689,16,10.6699991226196,36,1296,12,0,1,0,0,0,1,47
2711,16,10.0000009536743,36,1296,12,0,0,0,0,0,1,48.75
2713,16,5.8100004196167,31,961,12,1,1,0,0,0,1,39.5
2716,16,5.11999988555908,35,1225,9,1,0,0,0,0,1,35.5
2717,16,9.22999858856201,37,1369,12,1,1,0,0,0,1,35.75
2722,16,11.0500020980835,34,1156,12,0,0,0,0,0,1,41.75
2723,16,15.9700002670288,34,1156,16,0,0,0,0,0,1,41.5
2724,16,22.4300003051758,33,1089,17,0,1,0,0,0,1,59
2727,16,12.9800024032593,32,1024,14,0,0,0,0,0,1,50
2728,16,10.4399995803833,36,1296,10,0,0,0,0,0,1,54.25
2730,16,11.7500028610229,36,1296,16,0,0,0,0,0,1,42.75
2731,16,8.06999969482422,33,1089,16,0,0,0,0,0,1,46.5
2732,16,9.75000286102295,33,1089,12,0,0,0,0,0,1,50.5
2737,16,17.6499996185303,35,1225,13,0,0,0,0,0,1,57
2738,16,10.0900011062622,35,1225,12,0,0,0,0,0,1,52.5
2739,16,16.4200000762939,33,1089,16,0,0,0,0,0,1,58.5
2741,16,10.2000007629395,38,1444,12,0,0,0,0,0,1,54.5
2742,16,10.870002746582,38,1444,13,0,0,0,0,0,1,58
2745,16,9.5,37,1369,12,0,0,0,0,0,1,57.5
2746,16,10.0000009536743,36,1296,13,0,0,0,0,0,1,46
2748,16,9.1299991607666,38,1444,12,0,0,0,0,0,1,33
2750,16,6.50000143051147,38,1444,11,1,0,0,0,0,1,38.75
2751,16,10.9399976730347,38,1444,12,1,0,0,0,0,1,45
2753,16,13.1300010681152,38,1444,12,0,1,0,0,0,1,45.5
2760,16,10.7099990844727,31,961,12,0,0,0,0,0,1,48.75
2762,16,5.50000047683716,36,1296,12,1,0,0,0,0,1,37
2764,16,7.50000047683716,37,1369,12,1,0,0,0,0,1,34.75
2765,16,23.0700016021729,33,1089,14,0,0,0,0,0,1,46.25
2766,16,104.999992370605,33,1089,13,0,0,0,0,0,1,53.75
2767,16,10.4200010299683,31,961,14,0,0,0,0,0,1,35.25
2768,16,19.6699981689453,35,1225,12,1,1,0,0,0,1,37
2769,16,3.01999950408936,33,1089,12,1,1,0,0,0,1,31
2770,16,14.669997215271,36,1296,16,1,1,0,0,0,1,52
2772,16,8.4300012588501,32,1024,12,1,0,0,0,0,1,37.25
2773,16,8.00000095367432,34,1156,14,1,1,0,0,0,1,43.5
2774,16,10.0900011062622,38,1444,14,0,0,0,0,0,1,58.75
2776,16,17.4400043487549,34,1156,14,0,0,0,0,0,1,58.5
2777,16,10.480001449585,35,1225,7,0,1,0,0,0,1,38.75
2779,16,54.0000038146973,35,1225,12,0,0,0,0,0,1,40
2780,16,10.0000009536743,31,961,12,0,0,0,0,0,1,31
2784,16,8.01999950408936,33,1089,12,1,0,0,0,0,1,35.5
2785,16,2.65999937057495,35,1225,12,0,0,0,0,0,1,47.5
2797,16,13.9999990463257,37,1369,12,1,1,0,0,0,1,31.75
2798,16,8.12000179290771,35,1225,12,1,0,0,0,0,1,33.25
2801,16,14.8999996185303,33,1089,13,0,1,0,0,0,1,58.25
2802,16,18.0999965667725,32,1024,12,0,0,0,0,0,1,52.75
2803,16,19.2299995422363,34,1156,13,1,0,0,0,0,1,42
2804,16,22.5900039672852,33,1089,16,1,0,0,0,0,1,40.25
2805,16,12.5000009536743,33,1089,14,1,1,0,0,0,1,39
2807,16,7.13999891281128,32,1024,11,0,0,0,0,0,1,38
2808,16,5.00000047683716,31,961,12,0,0,0,0,0,1,40
2810,16,6.99999952316284,33,1089,12,0,0,0,0,0,1,49
2811,16,11.0500020980835,32,1024,12,0,0,0,0,0,1,39.75
2813,16,9.5,36,1296,16,0,0,0,0,0,1,61.75
2814,16,31.2500057220459,34,1156,16,0,0,0,0,0,1,58.25
2815,16,8.12000179290771,31,961,13,0,0,0,0,0,1,49.75
2816,16,19,35,1225,12,0,0,0,0,0,1,37
2818,16,5.75000047683716,31,961,13,0,0,0,0,0,1,56
2819,16,6.75000047683716,37,1369,12,0,0,0,0,0,1,33
2820,16,13.9999990463257,33,1089,12,0,0,0,0,0,1,43
2821,16,20.9999980926514,38,1444,14,0,1,0,0,1,0,58.75
2826,16,5.50000047683716,36,1296,12,0,1,1,0,0,0,50
2831,16,6.00000047683716,35,1225,12,0,1,0,0,0,1,49.5
2832,16,13.790002822876,32,1024,12,0,1,1,0,0,0,47.25
2833,16,10.5500001907349,36,1296,12,0,1,1,0,0,0,58.5
2834,16,8.74999904632568,37,1369,13,0,1,1,0,0,0,56
2835,16,13.100001335144,37,1369,12,0,1,1,0,0,0,49
2837,16,10.0000009536743,32,1024,11,0,1,1,0,0,0,43.75
2838,16,17.3000030517578,34,1156,15,0,1,0,0,1,0,62
2839,16,20.1900024414062,37,1369,13,0,1,1,0,0,0,58
2840,16,19.8000030517578,32,1024,18,0,1,0,0,0,1,58
2845,16,16.9200019836426,33,1089,20,0,1,0,0,1,0,63
2847,16,14.1699991226196,31,961,16,0,1,1,0,0,0,63
2849,16,24.3499946594238,34,1156,16,0,1,1,0,0,0,61
2850,16,22.0199947357178,33,1089,18,0,1,0,0,0,1,61.75
2851,16,54.9999809265137,32,1024,18,0,1,1,0,0,0,62.25
2852,16,13.9999990463257,38,1444,12,0,1,1,0,0,0,47
2853,16,6.99999952316284,35,1225,12,0,1,1,0,0,0,61.75
2854,16,12.2500028610229,33,1089,13,0,1,1,0,0,0,53.5
2856,16,7.61000108718872,36,1296,14,0,1,1,0,0,0,55.75
2857,16,14.8500022888184,35,1225,12,0,1,1,0,0,0,48.75
2860,16,15.1800012588501,32,1024,16,0,1,1,0,0,0,55.75
2862,16,19.2299995422363,32,1024,16,0,1,1,0,0,0,50
2863,16,16.8999977111816,31,961,12,0,1,1,0,0,0,40.75
2868,16,17.620002746582,38,1444,16,0,1,1,0,0,0,55.5
2870,16,18.0700035095215,34,1156,16,0,1,1,0,0,0,59.75
2872,16,38.460018157959,35,1225,14,0,1,1,0,0,0,61.5
2873,16,10.25,33,1089,20,0,0,0,0,0,1,63.25
2879,16,23.3399982452393,38,1444,12,0,1,1,0,0,0,41.5
2883,16,24.0300045013428,36,1296,12,0,1,1,0,0,0,58.75
2888,16,28.8400077819824,32,1024,13,0,1,1,0,0,0,49.75
2892,16,12.0000009536743,31,961,20,0,1,0,0,0,1,61.5
2893,16,41.5299835205078,36,1296,19,0,1,1,0,0,0,63
2894,16,32.0500144958496,33,1089,16,0,1,0,0,1,0,60
2895,16,26.9200019836426,31,961,16,0,1,1,0,0,0,49.25
2899,16,12.0100011825562,33,1089,16,0,0,0,0,0,1,49.25
2903,16,20.9400024414062,33,1089,16,0,1,1,0,0,0,60.25
2904,16,16.9200019836426,34,1156,19,0,1,1,0,0,0,60
2907,16,40.3800048828125,34,1156,16,0,1,0,0,0,1,58.75
2910,16,17.7800006866455,31,961,17,0,1,1,0,0,0,58
2914,16,12.0100011825562,35,1225,15,1,1,1,0,0,0,36
2916,16,11.0500020980835,36,1296,17,0,1,1,0,0,0,58.25
2919,16,12.0000009536743,36,1296,12,0,1,1,0,0,0,38.25
2921,16,22.5000019073486,31,961,12,0,1,1,0,0,0,45.75
2923,16,25.0000019073486,33,1089,12,0,1,1,0,0,0,53.5
2924,16,22.5900039672852,32,1024,12,0,1,1,0,0,0,50.75
2927,16,21.6299953460693,35,1225,12,0,1,1,0,0,0,60.75
2930,16,11.3999996185303,36,1296,14,0,1,0,0,0,1,55.5
2937,16,22.830005645752,34,1156,14,0,1,1,0,0,0,54
2939,16,15.3800010681152,38,1444,15,0,1,1,0,0,0,63
2941,16,17.3000030517578,31,961,20,0,1,0,0,1,0,61
2943,16,42.3000106811523,31,961,16,0,1,1,0,0,0,58.25
2944,16,7.50000047683716,33,1089,12,1,1,0,0,1,0,52.5
2945,16,11.6599979400635,34,1156,13,0,1,1,0,0,0,52.25
2946,16,13.4600009918213,32,1024,16,0,1,1,0,0,0,57
2952,16,12.4100027084351,33,1089,13,0,1,0,0,0,1,48.5
2953,16,14.9500026702881,33,1089,10,0,1,1,0,0,0,46.75
2958,16,24.4699993133545,31,961,16,0,1,1,0,0,0,57.5
2959,16,46.700008392334,33,1089,20,0,1,1,0,0,0,56.5
2960,16,6.00000047683716,32,1024,12,0,1,1,0,0,0,30.25
2961,16,20.1900024414062,37,1369,19,0,1,0,1,0,0,58
2962,16,31.1900100708008,34,1156,16,0,1,0,0,0,1,51.5
2963,16,12.5000009536743,33,1089,16,0,1,0,0,0,1,54.75
2974,16,11.4499998092651,32,1024,10,0,1,1,0,0,0,42.25
2975,16,9.07000064849854,33,1089,14,0,1,1,0,0,0,59.25
2976,16,16.8199977874756,32,1024,12,0,1,1,0,0,0,56.25
2980,16,24.5099945068359,38,1444,20,0,1,0,1,0,0,63
2981,16,9.00000095367432,33,1089,13,0,1,1,0,0,0,48.25
2984,16,38.9000129699707,35,1225,16,0,1,1,0,0,0,63.25
2985,16,15.2200021743774,31,961,16,0,1,1,0,0,0,60.75
2989,16,19.2299995422363,32,1024,19,0,1,0,0,0,1,62.5
2991,16,12.9800024032593,33,1089,16,0,1,1,0,0,0,50.5
2994,16,16.4799995422363,36,1296,12,0,1,1,0,0,0,55.25
2997,16,17.6599998474121,37,1369,12,0,1,1,0,0,0,56
2998,16,13.1199998855591,34,1156,12,0,1,0,0,0,1,53
3011,16,20.9699993133545,35,1225,18,0,1,0,0,0,1,58.5
3012,16,11.2600002288818,39,1521,12,0,1,0,0,1,0,54.5
3015,16,48.0699806213379,36,1296,14,0,1,1,0,0,0,52.75
3016,16,16.8199977874756,34,1156,16,0,1,0,0,1,0,59.75
3017,16,38.460018157959,37,1369,18,0,1,1,0,0,0,62.25
3019,16,19.2299995422363,34,1156,18,0,1,1,0,0,0,52
3022,16,14.8999996185303,38,1444,16,0,1,0,1,0,0,53
3032,16,8.55000019073486,35,1225,11,1,1,1,0,0,0,31
3033,16,42.3899803161621,38,1444,18,1,1,1,0,0,0,58
3034,16,15.8599996566772,38,1444,12,0,1,1,0,0,0,51.75
3036,16,20.8699951171875,38,1444,12,0,1,1,0,0,0,62.75
3037,16,18.459997177124,37,1369,12,0,1,1,0,0,0,57.25
3039,16,14.9500026702881,35,1225,12,0,1,1,0,0,0,58.25
3041,16,9.00000095367432,37,1369,13,0,1,1,0,0,0,62.75
3042,16,13.2200012207031,34,1156,12,0,1,1,0,0,0,49.5
3043,16,7.50000047683716,31,961,12,0,1,1,0,0,0,53.25
3047,16,11.9200000762939,36,1296,13,0,1,0,0,0,1,47.75
3050,16,12.5000009536743,36,1296,8,0,1,1,0,0,0,34.25
3052,16,22.4300003051758,37,1369,12,0,1,1,0,0,0,56.75
3055,16,7.96000051498413,32,1024,12,0,1,1,0,0,0,37.75
3056,16,13.4600009918213,33,1089,12,0,1,1,0,0,0,61.75
3057,16,4.75,37,1369,12,0,1,0,1,0,0,44
3059,16,15.7499990463257,38,1444,12,0,1,1,0,0,0,41.5
3060,16,24.2300033569336,36,1296,14,0,1,0,0,1,0,41.5
3062,16,36.049991607666,38,1444,16,0,1,1,0,0,0,61
3071,16,6.50000143051147,31,961,12,1,1,0,0,0,1,32.25
3080,16,8.74999904632568,34,1156,12,0,1,1,0,0,0,42
3084,16,36.6600112915039,35,1225,16,0,1,1,0,0,0,61.25
3085,16,17.7800006866455,33,1089,16,0,1,1,0,0,0,57.75
3086,16,36.049991607666,31,961,16,0,1,0,0,0,1,59.5
3091,16,11.5000009536743,31,961,14,0,1,1,0,0,0,44.75
3097,16,24.0300045013428,33,1089,16,0,1,0,1,0,0,47.5
3098,16,15.0000009536743,35,1225,12,0,0,1,0,0,0,58.5
3099,16,14.6499977111816,33,1089,16,0,1,1,0,0,0,51.75
3100,16,22.5900039672852,38,1444,12,0,1,1,0,0,0,46.25
3102,16,22.6900043487549,35,1225,15,0,1,0,0,0,1,62.75
3103,16,11.0000009536743,32,1024,10,0,1,1,0,0,0,29.5
3104,16,12.8500003814697,31,961,10,0,1,1,0,0,0,34.75
3106,16,6.63999891281128,32,1024,18,0,1,0,0,0,1,57
3107,16,7.52000141143799,31,961,15,0,1,1,0,0,0,49
3108,16,10.5399990081787,35,1225,12,0,1,1,0,0,0,48.75
3112,16,17.2099990844727,33,1089,16,0,0,1,0,0,0,49.25
3113,16,9.3100004196167,36,1296,12,0,1,0,0,1,0,49
3116,16,23.0700016021729,39,1521,12,0,1,1,0,0,0,54.75
3117,16,17.9799976348877,36,1296,14,0,1,0,0,0,1,53.25
3118,16,14.4200038909912,32,1024,12,0,1,1,0,0,0,43
3119,16,11.4300022125244,36,1296,12,0,0,1,0,0,0,32.75
3120,16,6.99999952316284,34,1156,13,0,1,0,0,0,1,45
3123,16,13.9499998092651,37,1369,14,0,1,1,0,0,0,59.75
3124,16,10.5500001907349,34,1156,12,0,1,1,0,0,0,56.75
3125,16,9.57999897003174,36,1296,12,0,1,1,0,0,0,38.75
3127,16,6.00000047683716,33,1089,12,0,1,1,0,0,0,40.75
3128,16,14.9299983978271,34,1156,12,0,0,0,0,0,1,55
3134,16,6.50000143051147,37,1369,12,0,1,1,0,0,0,41.75
3139,16,20.2700004577637,31,961,16,0,1,1,0,0,0,57
3141,16,20.1900024414062,34,1156,16,0,0,1,0,0,0,62.5
3142,16,26.2800064086914,32,1024,18,0,1,0,0,0,1,63.25
3143,16,20.1900024414062,34,1156,16,0,1,1,0,0,0,50.5
3146,16,20.7900009155273,36,1296,17,0,1,1,0,0,0,52.75
3150,16,31.7499923706055,38,1444,16,0,1,1,0,0,0,61
3152,16,27.6899967193604,36,1296,18,0,1,0,0,1,0,57.5
3156,16,18.2000007629395,34,1156,19,0,1,1,0,0,0,57.25
3157,16,25.0000019073486,31,961,16,0,1,1,0,0,0,45.5
3159,16,10.0000009536743,35,1225,16,0,1,0,0,1,0,56.5
3161,16,5.00000047683716,32,1024,15,0,1,0,0,1,0,44.5
3163,16,9.30000019073486,38,1444,12,0,1,0,0,0,1,48
3166,16,15.8599996566772,34,1156,16,0,1,1,0,0,0,63
3169,16,73.9599761962891,36,1296,16,0,1,1,0,0,0,61.5
3170,16,92.3000259399414,35,1225,19,0,1,1,0,0,0,63.75
3171,16,96.1500015258789,33,1089,18,0,1,1,0,0,0,63
3172,16,26.9200019836426,37,1369,20,0,1,0,1,0,0,63.5
3180,16,29.319995880127,38,1444,18,0,1,0,0,1,0,62.75
3181,16,55.939998626709,38,1444,19,0,0,1,0,0,0,63
3188,16,7.25,35,1225,12,1,1,0,0,0,1,43.25
3190,16,5.00000047683716,31,961,12,1,1,0,0,0,1,35.25
3191,16,8.85000133514404,33,1089,14,1,1,1,0,0,0,38.75
3192,16,10.5200004577637,37,1369,12,1,1,1,0,0,0,46
3193,16,23.0700016021729,35,1225,12,0,1,1,0,0,0,56.5
3194,16,11.5300025939941,34,1156,11,0,1,1,0,0,0,43
3195,16,11.5300025939941,35,1225,12,0,0,1,0,0,0,57.75
3196,16,15.4499998092651,36,1296,12,0,0,1,0,0,0,53.5
3203,16,10.2000007629395,33,1089,12,0,1,1,0,0,0,48
